simday,hour,temp,hum,precip,month,dayofweek,workingday,requests
197.0,13.0,61.0,20.0,0.0,4.0,4.0,1.0,1280.0
197.0,14.0,60.0,20.0,0.0,4.0,4.0,1.0,1296.0
197.0,15.0,60.0,23.0,0.0,4.0,4.0,1.0,1438.0
197.0,16.0,60.0,31.0,0.0,4.0,4.0,1.0,1821.0
197.0,17.0,57.0,44.0,0.0,4.0,4.0,1.0,2877.0
197.0,18.0,54.0,53.0,0.0,4.0,4.0,1.0,2778.0
197.0,19.0,53.0,64.0,0.0,4.0,4.0,1.0,1819.0
197.0,20.0,53.0,69.0,0.0,4.0,4.0,1.0,1075.0
197.0,21.0,55.0,64.0,0.0,4.0,4.0,1.0,836.0
197.0,22.0,56.0,62.0,0.0,4.0,4.0,1.0,565.0
197.0,23.0,56.0,60.0,0.0,4.0,4.0,1.0,408.0
198.0,0.0,56.0,62.0,0.0,4.0,5.0,1.0,204.0
198.0,1.0,56.0,64.0,0.001,4.0,5.0,1.0,83.0
198.0,2.0,57.0,64.0,0.02,4.0,5.0,1.0,56.0
198.0,3.0,57.0,69.0,0.059999999999999998,4.0,5.0,1.0,38.0
198.0,4.0,55.0,80.0,0.059999999999999998,4.0,5.0,1.0,20.0
198.0,5.0,56.0,80.0,0.059999999999999998,4.0,5.0,1.0,56.0
198.0,6.0,56.0,83.0,0.059999999999999998,4.0,5.0,1.0,423.0
198.0,7.0,55.0,90.0,0.001,4.0,5.0,1.0,1026.0
198.0,8.0,58.0,78.0,0.0,4.0,5.0,1.0,2120.0
198.0,9.0,60.0,78.0,0.0,4.0,5.0,1.0,1760.0
198.0,10.0,62.0,75.0,0.0,4.0,5.0,1.0,1000.0
198.0,11.0,64.0,73.0,0.0,4.0,5.0,1.0,896.0
198.0,12.0,64.0,68.0,0.0,4.0,5.0,1.0,1095.0
198.0,13.0,64.0,70.0,0.0,4.0,5.0,1.0,1088.0
198.0,14.0,69.0,57.0,0.0,4.0,5.0,1.0,1275.0
198.0,15.0,71.0,53.0,0.0,4.0,5.0,1.0,1376.0
198.0,16.0,70.0,55.0,0.0,4.0,5.0,1.0,1929.0
198.0,17.0,71.0,51.0,0.0,4.0,5.0,1.0,2891.0
198.0,18.0,70.0,53.0,0.0,4.0,5.0,1.0,2456.0
198.0,19.0,66.0,61.0,0.0,4.0,5.0,1.0,1738.0
198.0,20.0,64.0,65.0,0.0,4.0,5.0,1.0,969.0
198.0,21.0,64.0,63.0,0.0,4.0,5.0,1.0,695.0
198.0,22.0,63.0,60.0,0.0,4.0,5.0,1.0,537.0
198.0,23.0,62.0,54.0,0.0,4.0,5.0,1.0,444.0
199.0,0.0,61.0,56.0,0.0,4.0,6.0,0.0,341.0
199.0,1.0,58.0,60.0,0.0,4.0,6.0,0.0,229.0
199.0,2.0,58.0,60.0,0.0,4.0,6.0,0.0,157.0
199.0,3.0,58.0,60.0,0.0,4.0,6.0,0.0,87.0
199.0,4.0,56.0,64.0,0.0,4.0,6.0,0.0,58.0
199.0,5.0,57.0,62.0,0.0,4.0,6.0,0.0,43.0
199.0,6.0,61.0,56.0,0.0,4.0,6.0,0.0,164.0
199.0,7.0,62.0,54.0,0.0,4.0,6.0,0.0,290.0
199.0,8.0,66.0,45.0,0.0,4.0,6.0,0.0,679.0
199.0,9.0,69.0,39.0,0.0,4.0,6.0,0.0,1065.0
199.0,10.0,70.0,35.0,0.0,4.0,6.0,0.0,1524.0
199.0,11.0,74.0,29.0,0.0,4.0,6.0,0.0,1999.0
199.0,12.0,75.0,25.0,0.0,4.0,6.0,0.0,2395.0
199.0,13.0,77.0,25.0,0.0,4.0,6.0,0.0,2426.0
199.0,14.0,75.0,32.0,0.0,4.0,6.0,0.0,2494.0
199.0,15.0,73.0,32.0,0.0,4.0,6.0,0.0,2423.0
199.0,16.0,73.0,32.0,0.0,4.0,6.0,0.0,2347.0
199.0,17.0,71.0,37.0,0.0,4.0,6.0,0.0,2350.0
199.0,18.0,66.0,45.0,0.0,4.0,6.0,0.0,2137.0
199.0,19.0,71.0,25.0,0.0,4.0,6.0,0.0,1799.0
199.0,20.0,69.0,23.0,0.0,4.0,6.0,0.0,1162.0
199.0,21.0,66.0,23.0,0.0,4.0,6.0,0.0,749.0
199.0,22.0,63.0,28.0,0.0,4.0,6.0,0.0,671.0
199.0,23.0,62.0,29.0,0.0,4.0,6.0,0.0,585.0
200.0,0.0,59.0,29.0,0.0,4.0,0.0,0.0,477.0
200.0,1.0,56.0,30.0,0.0,4.0,0.0,0.0,319.0
200.0,2.0,53.0,38.0,0.0,4.0,0.0,0.0,168.0
200.0,3.0,54.0,33.0,0.0,4.0,0.0,0.0,111.0
200.0,4.0,51.0,45.0,0.0,4.0,0.0,0.0,75.0
200.0,5.0,51.0,46.0,0.0,4.0,0.0,0.0,38.0
200.0,6.0,52.0,41.0,0.0,4.0,0.0,0.0,98.0
200.0,7.0,53.0,41.0,0.0,4.0,0.0,0.0,213.0
200.0,8.0,54.0,43.0,0.0,4.0,0.0,0.0,453.0
200.0,9.0,56.0,40.0,0.0,4.0,0.0,0.0,834.0
200.0,10.0,55.0,39.0,0.0,4.0,0.0,0.0,1196.0
200.0,11.0,58.0,35.0,0.0,4.0,0.0,0.0,1728.0
200.0,12.0,58.0,41.0,0.0,4.0,0.0,0.0,1950.0
200.0,13.0,57.0,42.0,0.0,4.0,0.0,0.0,1931.0
200.0,14.0,56.0,42.0,0.0,4.0,0.0,0.0,1970.0
200.0,15.0,55.0,42.0,0.0,4.0,0.0,0.0,1951.0
200.0,16.0,53.0,41.0,0.0,4.0,0.0,0.0,2005.0
200.0,17.0,51.0,45.0,0.0,4.0,0.0,0.0,1730.0
200.0,18.0,50.0,48.0,0.0,4.0,0.0,0.0,1455.0
200.0,19.0,49.0,52.0,0.0,4.0,0.0,0.0,1038.0
200.0,20.0,49.0,54.0,0.0,4.0,0.0,0.0,677.0
200.0,21.0,48.0,63.0,0.0,4.0,0.0,0.0,495.0
200.0,22.0,48.0,66.0,0.0,4.0,0.0,0.0,355.0
200.0,23.0,47.0,74.0,0.0,4.0,0.0,0.0,208.0
201.0,0.0,46.0,77.0,0.0,4.0,1.0,1.0,122.0
201.0,1.0,48.0,83.0,0.001,4.0,1.0,1.0,41.0
201.0,2.0,46.0,86.0,0.001,4.0,1.0,1.0,18.0
201.0,3.0,46.0,86.0,0.001,4.0,1.0,1.0,15.0
201.0,4.0,45.0,89.0,0.001,4.0,1.0,1.0,21.0
201.0,5.0,52.0,77.0,0.001,4.0,1.0,1.0,121.0
201.0,6.0,53.0,72.0,0.001,4.0,1.0,1.0,487.0
201.0,7.0,54.0,86.0,0.001,4.0,1.0,1.0,417.0
201.0,8.0,48.0,89.0,0.27000000000000002,4.0,1.0,1.0,410.0
201.0,9.0,48.0,93.0,0.31,4.0,1.0,1.0,151.0
201.0,10.0,57.0,90.0,0.31,4.0,1.0,1.0,67.0
201.0,11.0,57.0,93.0,0.17000000000000001,4.0,1.0,1.0,92.0
201.0,12.0,57.0,90.0,0.059999999999999998,4.0,1.0,1.0,87.0
201.0,13.0,57.0,93.0,0.050000000000000003,4.0,1.0,1.0,181.0
201.0,14.0,52.0,93.0,0.01,4.0,1.0,1.0,345.0
201.0,15.0,50.0,93.0,0.001,4.0,1.0,1.0,471.0
201.0,16.0,50.0,96.0,0.0,4.0,1.0,1.0,940.0
201.0,17.0,50.0,96.0,0.0,4.0,1.0,1.0,1892.0
201.0,18.0,50.0,96.0,0.0,4.0,1.0,1.0,1964.0
201.0,19.0,50.0,93.0,0.0,4.0,1.0,1.0,1257.0
201.0,20.0,52.0,93.0,0.0,4.0,1.0,1.0,868.0
201.0,21.0,50.0,100.0,0.0,4.0,1.0,1.0,581.0
201.0,22.0,51.0,96.0,0.0,4.0,1.0,1.0,413.0
201.0,23.0,54.0,93.0,0.080000000000000002,4.0,1.0,1.0,241.0
202.0,0.0,54.0,93.0,0.080000000000000002,4.0,2.0,1.0,107.0
202.0,1.0,52.0,93.0,0.029999999999999999,4.0,2.0,1.0,52.0
202.0,2.0,54.0,100.0,0.050000000000000003,4.0,2.0,1.0,12.0
202.0,3.0,55.0,90.0,0.040000000000000001,4.0,2.0,1.0,6.0
202.0,4.0,55.0,93.0,0.040000000000000001,4.0,2.0,1.0,13.0
202.0,5.0,56.0,90.0,0.040000000000000001,4.0,2.0,1.0,101.0
202.0,6.0,58.0,87.0,0.029999999999999999,4.0,2.0,1.0,536.0
202.0,7.0,57.0,90.0,0.01,4.0,2.0,1.0,1382.0
202.0,8.0,55.0,83.0,0.0,4.0,2.0,1.0,1965.0
202.0,9.0,57.0,67.0,0.059999999999999998,4.0,2.0,1.0,1100.0
202.0,10.0,62.0,45.0,0.0,4.0,2.0,1.0,1009.0
202.0,11.0,63.0,37.0,0.0,4.0,2.0,1.0,1023.0
202.0,12.0,65.0,33.0,0.0,4.0,2.0,1.0,1200.0
202.0,13.0,65.0,26.0,0.0,4.0,2.0,1.0,1306.0
202.0,14.0,66.0,22.0,0.0,4.0,2.0,1.0,1340.0
202.0,15.0,66.0,23.0,0.0,4.0,2.0,1.0,1362.0
202.0,16.0,65.0,23.0,0.0,4.0,2.0,1.0,1795.0
202.0,17.0,64.0,24.0,0.0,4.0,2.0,1.0,2880.0
202.0,18.0,62.0,24.0,0.0,4.0,2.0,1.0,2819.0
202.0,19.0,62.0,25.0,0.0,4.0,2.0,1.0,1931.0
202.0,20.0,60.0,28.0,0.0,4.0,2.0,1.0,1196.0
202.0,21.0,60.0,30.0,0.0,4.0,2.0,1.0,791.0
202.0,22.0,58.0,35.0,0.0,4.0,2.0,1.0,618.0
202.0,23.0,57.0,37.0,0.0,4.0,2.0,1.0,324.0
203.0,0.0,56.0,39.0,0.0,4.0,3.0,1.0,166.0
203.0,1.0,55.0,40.0,0.0,4.0,3.0,1.0,81.0
203.0,2.0,52.0,53.0,0.0,4.0,3.0,1.0,30.0
203.0,3.0,53.0,49.0,0.0,4.0,3.0,1.0,23.0
203.0,4.0,55.0,43.0,0.0,4.0,3.0,1.0,24.0
203.0,5.0,54.0,49.0,0.0,4.0,3.0,1.0,169.0
203.0,6.0,56.0,40.0,0.0,4.0,3.0,1.0,780.0
203.0,7.0,59.0,38.0,0.0,4.0,3.0,1.0,1645.0
203.0,8.0,62.0,38.0,0.0,4.0,3.0,1.0,2823.0
203.0,9.0,63.0,43.0,0.0,4.0,3.0,1.0,2019.0
203.0,10.0,64.0,42.0,0.0,4.0,3.0,1.0,1173.0
203.0,11.0,66.0,37.0,0.0,4.0,3.0,1.0,1084.0
203.0,12.0,64.0,36.0,0.0,4.0,3.0,1.0,1329.0
203.0,13.0,64.0,38.0,0.0,4.0,3.0,1.0,1364.0
203.0,14.0,61.0,41.0,0.040000000000000001,4.0,3.0,1.0,1339.0
203.0,15.0,57.0,67.0,0.040000000000000001,4.0,3.0,1.0,728.0
203.0,16.0,56.0,69.0,0.029999999999999999,4.0,3.0,1.0,677.0
203.0,17.0,56.0,67.0,0.029999999999999999,4.0,3.0,1.0,1422.0
203.0,18.0,54.0,69.0,0.02,4.0,3.0,1.0,1287.0
203.0,19.0,54.0,69.0,0.02,4.0,3.0,1.0,1355.0
203.0,20.0,54.0,51.0,0.001,4.0,3.0,1.0,942.0
203.0,21.0,53.0,40.0,0.0,4.0,3.0,1.0,704.0
203.0,22.0,51.0,48.0,0.0,4.0,3.0,1.0,537.0
203.0,23.0,49.0,52.0,0.0,4.0,3.0,1.0,296.0
204.0,0.0,44.0,60.0,0.0,4.0,4.0,1.0,157.0
204.0,1.0,43.0,60.0,0.0,4.0,4.0,1.0,81.0
204.0,2.0,43.0,60.0,0.0,4.0,4.0,1.0,27.0
204.0,3.0,43.0,60.0,0.0,4.0,4.0,1.0,13.0
204.0,4.0,42.0,58.0,0.0,4.0,4.0,1.0,26.0
204.0,5.0,42.0,53.0,0.0,4.0,4.0,1.0,152.0
204.0,6.0,43.0,49.0,0.0,4.0,4.0,1.0,690.0
204.0,7.0,45.0,49.0,0.0,4.0,4.0,1.0,1405.0
204.0,8.0,46.0,42.0,0.0,4.0,4.0,1.0,2395.0
204.0,9.0,46.0,39.0,0.0,4.0,4.0,1.0,1907.0
204.0,10.0,48.0,37.0,0.0,4.0,4.0,1.0,946.0
204.0,11.0,49.0,39.0,0.0,4.0,4.0,1.0,887.0
204.0,12.0,49.0,43.0,0.0,4.0,4.0,1.0,941.0
204.0,13.0,49.0,39.0,0.0,4.0,4.0,1.0,949.0
204.0,14.0,49.0,38.0,0.001,4.0,4.0,1.0,1052.0
204.0,15.0,48.0,39.0,0.001,4.0,4.0,1.0,1124.0
204.0,16.0,47.0,41.0,0.001,4.0,4.0,1.0,1247.0
204.0,17.0,47.0,41.0,0.001,4.0,4.0,1.0,2251.0
204.0,18.0,45.0,39.0,0.0,4.0,4.0,1.0,2170.0
204.0,19.0,45.0,37.0,0.0,4.0,4.0,1.0,1441.0
204.0,20.0,44.0,40.0,0.0,4.0,4.0,1.0,899.0
204.0,21.0,43.0,40.0,0.0,4.0,4.0,1.0,610.0
204.0,22.0,42.0,43.0,0.0,4.0,4.0,1.0,439.0
204.0,23.0,42.0,41.0,0.0,4.0,4.0,1.0,265.0
205.0,0.0,41.0,43.0,0.0,4.0,5.0,1.0,143.0
205.0,1.0,41.0,45.0,0.0,4.0,5.0,1.0,80.0
205.0,2.0,40.0,47.0,0.0,4.0,5.0,1.0,45.0
205.0,3.0,40.0,47.0,0.0,4.0,5.0,1.0,17.0
205.0,4.0,40.0,49.0,0.0,4.0,5.0,1.0,25.0
205.0,5.0,40.0,47.0,0.0,4.0,5.0,1.0,134.0
205.0,6.0,39.0,51.0,0.0,4.0,5.0,1.0,553.0
205.0,7.0,39.0,51.0,0.0,4.0,5.0,1.0,1154.0
205.0,8.0,42.0,41.0,0.0,4.0,5.0,1.0,1959.0
205.0,9.0,42.0,43.0,0.0,4.0,5.0,1.0,1625.0
205.0,10.0,43.0,42.0,0.0,4.0,5.0,1.0,875.0
205.0,11.0,45.0,39.0,0.0,4.0,5.0,1.0,851.0
205.0,12.0,46.0,36.0,0.0,4.0,5.0,1.0,993.0
205.0,13.0,49.0,33.0,0.0,4.0,5.0,1.0,1065.0
205.0,14.0,50.0,31.0,0.0,4.0,5.0,1.0,1178.0
205.0,15.0,49.0,32.0,0.0,4.0,5.0,1.0,1280.0
205.0,16.0,48.0,33.0,0.0,4.0,5.0,1.0,1722.0
205.0,17.0,46.0,37.0,0.0,4.0,5.0,1.0,2417.0
205.0,18.0,44.0,40.0,0.0,4.0,5.0,1.0,2032.0
205.0,19.0,42.0,43.0,0.0,4.0,5.0,1.0,1174.0
205.0,20.0,42.0,43.0,0.0,4.0,5.0,1.0,702.0
205.0,21.0,41.0,47.0,0.0,4.0,5.0,1.0,390.0
205.0,22.0,40.0,49.0,0.0,4.0,5.0,1.0,335.0
205.0,23.0,40.0,51.0,0.0,4.0,5.0,1.0,232.0
206.0,0.0,39.0,53.0,0.0,4.0,6.0,0.0,209.0
206.0,1.0,39.0,51.0,0.0,4.0,6.0,0.0,125.0
206.0,2.0,40.0,49.0,0.0,4.0,6.0,0.0,89.0
206.0,3.0,39.0,51.0,0.0,4.0,6.0,0.0,51.0
206.0,4.0,39.0,51.0,0.0,4.0,6.0,0.0,40.0
206.0,5.0,39.0,53.0,0.0,4.0,6.0,0.0,34.0
206.0,6.0,40.0,51.0,0.0,4.0,6.0,0.0,96.0
206.0,7.0,42.0,47.0,0.0,4.0,6.0,0.0,216.0
206.0,8.0,46.0,42.0,0.0,4.0,6.0,0.0,474.0
206.0,9.0,48.0,37.0,0.0,4.0,6.0,0.0,822.0
206.0,10.0,50.0,35.0,0.0,4.0,6.0,0.0,1067.0
206.0,11.0,52.0,32.0,0.0,4.0,6.0,0.0,1393.0
206.0,12.0,55.0,31.0,0.0,4.0,6.0,0.0,1673.0
206.0,13.0,57.0,26.0,0.0,4.0,6.0,0.0,1834.0
206.0,14.0,58.0,25.0,0.0,4.0,6.0,0.0,1942.0
206.0,15.0,59.0,23.0,0.0,4.0,6.0,0.0,2030.0
206.0,16.0,59.0,24.0,0.0,4.0,6.0,0.0,1887.0
206.0,17.0,56.0,39.0,0.0,4.0,6.0,0.0,1728.0
206.0,18.0,53.0,47.0,0.0,4.0,6.0,0.0,1687.0
206.0,19.0,52.0,49.0,0.0,4.0,6.0,0.0,1392.0
206.0,20.0,51.0,52.0,0.0,4.0,6.0,0.0,863.0
206.0,21.0,49.0,61.0,0.0,4.0,6.0,0.0,574.0
206.0,22.0,49.0,59.0,0.0,4.0,6.0,0.0,447.0
206.0,23.0,48.0,61.0,0.0,4.0,6.0,0.0,409.0
207.0,0.0,49.0,48.0,0.0,4.0,0.0,0.0,341.0
207.0,1.0,47.0,58.0,0.0,4.0,0.0,0.0,209.0
207.0,2.0,46.0,61.0,0.0,4.0,0.0,0.0,145.0
207.0,3.0,46.0,54.0,0.0,4.0,0.0,0.0,87.0
207.0,4.0,45.0,56.0,0.0,4.0,0.0,0.0,56.0
207.0,5.0,46.0,54.0,0.0,4.0,0.0,0.0,24.0
207.0,6.0,48.0,52.0,0.0,4.0,0.0,0.0,84.0
207.0,7.0,50.0,48.0,0.0,4.0,0.0,0.0,217.0
207.0,8.0,51.0,46.0,0.0,4.0,0.0,0.0,384.0
207.0,9.0,53.0,41.0,0.0,4.0,0.0,0.0,772.0
207.0,10.0,56.0,37.0,0.0,4.0,0.0,0.0,1245.0
207.0,11.0,57.0,33.0,0.0,4.0,0.0,0.0,1629.0
207.0,12.0,60.0,30.0,0.0,4.0,0.0,0.0,1848.0
207.0,13.0,59.0,29.0,0.0,4.0,0.0,0.0,1960.0
207.0,14.0,59.0,28.0,0.0,4.0,0.0,0.0,2139.0
207.0,15.0,59.0,32.0,0.0,4.0,0.0,0.0,1913.0
207.0,16.0,59.0,31.0,0.0,4.0,0.0,0.0,1917.0
207.0,17.0,57.0,36.0,0.0,4.0,0.0,0.0,1798.0
207.0,18.0,57.0,34.0,0.0,4.0,0.0,0.0,1536.0
207.0,19.0,56.0,36.0,0.0,4.0,0.0,0.0,1250.0
207.0,20.0,55.0,37.0,0.0,4.0,0.0,0.0,816.0
207.0,21.0,53.0,41.0,0.0,4.0,0.0,0.0,565.0
207.0,22.0,52.0,47.0,0.0,4.0,0.0,0.0,398.0
207.0,23.0,51.0,48.0,0.0,4.0,0.0,0.0,261.0
208.0,0.0,51.0,46.0,0.0,4.0,1.0,1.0,115.0
208.0,1.0,50.0,48.0,0.0,4.0,1.0,1.0,58.0
208.0,2.0,49.0,52.0,0.0,4.0,1.0,1.0,29.0
208.0,3.0,49.0,52.0,0.0,4.0,1.0,1.0,19.0
208.0,4.0,49.0,54.0,0.0,4.0,1.0,1.0,33.0
208.0,5.0,49.0,52.0,0.0,4.0,1.0,1.0,157.0
208.0,6.0,49.0,56.0,0.0,4.0,1.0,1.0,646.0
208.0,7.0,50.0,50.0,0.0,4.0,1.0,1.0,1399.0
208.0,8.0,53.0,47.0,0.0,4.0,1.0,1.0,2375.0
208.0,9.0,55.0,43.0,0.0,4.0,1.0,1.0,1793.0
208.0,10.0,57.0,39.0,0.0,4.0,1.0,1.0,1072.0
208.0,11.0,57.0,39.0,0.0,4.0,1.0,1.0,1012.0
208.0,12.0,57.0,37.0,0.0,4.0,1.0,1.0,1044.0
208.0,13.0,57.0,40.0,0.0,4.0,1.0,1.0,1173.0
208.0,14.0,58.0,37.0,0.0,4.0,1.0,1.0,1089.0
208.0,15.0,60.0,32.0,0.0,4.0,1.0,1.0,1188.0
208.0,16.0,59.0,38.0,0.0,4.0,1.0,1.0,1693.0
208.0,17.0,58.0,41.0,0.0,4.0,1.0,1.0,2930.0
208.0,18.0,57.0,42.0,0.0,4.0,1.0,1.0,2942.0
208.0,19.0,56.0,42.0,0.0,4.0,1.0,1.0,1939.0
208.0,20.0,54.0,49.0,0.0,4.0,1.0,1.0,1210.0
208.0,21.0,54.0,49.0,0.0,4.0,1.0,1.0,782.0
208.0,22.0,53.0,53.0,0.0,4.0,1.0,1.0,548.0
208.0,23.0,52.0,57.0,0.0,4.0,1.0,1.0,255.0
209.0,0.0,51.0,61.0,0.0,4.0,2.0,1.0,136.0
209.0,1.0,51.0,61.0,0.0,4.0,2.0,1.0,70.0
209.0,2.0,51.0,64.0,0.0,4.0,2.0,1.0,28.0
209.0,3.0,51.0,59.0,0.0,4.0,2.0,1.0,17.0
209.0,4.0,51.0,59.0,0.0,4.0,2.0,1.0,35.0
209.0,5.0,51.0,59.0,0.0,4.0,2.0,1.0,178.0
209.0,6.0,53.0,55.0,0.0,4.0,2.0,1.0,827.0
209.0,7.0,54.0,51.0,0.0,4.0,2.0,1.0,1688.0
209.0,8.0,55.0,47.0,0.0,4.0,2.0,1.0,2833.0
209.0,9.0,57.0,44.0,0.0,4.0,2.0,1.0,2166.0
209.0,10.0,60.0,38.0,0.0,4.0,2.0,1.0,1207.0
209.0,11.0,62.0,32.0,0.0,4.0,2.0,1.0,1114.0
209.0,12.0,64.0,34.0,0.0,4.0,2.0,1.0,1296.0
209.0,13.0,66.0,31.0,0.0,4.0,2.0,1.0,1361.0
209.0,14.0,67.0,30.0,0.0,4.0,2.0,1.0,1427.0
209.0,15.0,68.0,27.0,0.0,4.0,2.0,1.0,1519.0
209.0,16.0,68.0,27.0,0.0,4.0,2.0,1.0,2004.0
209.0,17.0,67.0,27.0,0.0,4.0,2.0,1.0,3194.0
209.0,18.0,67.0,30.0,0.0,4.0,2.0,1.0,3269.0
209.0,19.0,65.0,34.0,0.0,4.0,2.0,1.0,2186.0
209.0,20.0,64.0,37.0,0.0,4.0,2.0,1.0,1335.0
209.0,21.0,62.0,41.0,0.0,4.0,2.0,1.0,894.0
209.0,22.0,60.0,41.0,0.0,4.0,2.0,1.0,660.0
209.0,23.0,59.0,48.0,0.0,4.0,2.0,1.0,351.0
210.0,0.0,58.0,51.0,0.0,4.0,3.0,1.0,186.0
210.0,1.0,58.0,49.0,0.0,4.0,3.0,1.0,73.0
210.0,2.0,58.0,49.0,0.0,4.0,3.0,1.0,33.0
210.0,3.0,57.0,51.0,0.0,4.0,3.0,1.0,28.0
210.0,4.0,57.0,53.0,0.0,4.0,3.0,1.0,52.0
210.0,5.0,57.0,53.0,0.0,4.0,3.0,1.0,204.0
210.0,6.0,58.0,53.0,0.0,4.0,3.0,1.0,851.0
210.0,7.0,59.0,51.0,0.0,4.0,3.0,1.0,1728.0
210.0,8.0,62.0,46.0,0.0,4.0,3.0,1.0,3058.0
210.0,9.0,66.0,39.0,0.0,4.0,3.0,1.0,2208.0
210.0,10.0,68.0,32.0,0.0,4.0,3.0,1.0,1308.0
210.0,11.0,70.0,31.0,0.0,4.0,3.0,1.0,1195.0
210.0,12.0,72.0,28.0,0.0,4.0,3.0,1.0,1542.0
210.0,13.0,72.0,28.0,0.0,4.0,3.0,1.0,1519.0
210.0,14.0,74.0,24.0,0.0,4.0,3.0,1.0,1533.0
210.0,15.0,75.0,22.0,0.0,4.0,3.0,1.0,1581.0
210.0,16.0,74.0,22.0,0.0,4.0,3.0,1.0,2154.0
210.0,17.0,72.0,30.0,0.0,4.0,3.0,1.0,3431.0
210.0,18.0,54.0,67.0,0.0,4.0,3.0,1.0,3467.0
210.0,19.0,50.0,74.0,0.0,4.0,3.0,1.0,2294.0
210.0,20.0,50.0,77.0,0.0,4.0,3.0,1.0,1328.0
210.0,21.0,49.0,80.0,0.0,4.0,3.0,1.0,843.0
210.0,22.0,48.0,80.0,0.0,4.0,3.0,1.0,617.0
210.0,23.0,48.0,80.0,0.0,4.0,3.0,1.0,299.0
211.0,0.0,48.0,77.0,0.0,4.0,4.0,1.0,169.0
211.0,1.0,48.0,77.0,0.0,4.0,4.0,1.0,70.0
211.0,2.0,48.0,77.0,0.0,4.0,4.0,1.0,32.0
211.0,3.0,47.0,80.0,0.0,4.0,4.0,1.0,24.0
211.0,4.0,47.0,80.0,0.0,4.0,4.0,1.0,33.0
211.0,5.0,48.0,77.0,0.0,4.0,4.0,1.0,173.0
211.0,6.0,50.0,69.0,0.0,4.0,4.0,1.0,770.0
211.0,7.0,52.0,61.0,0.0,4.0,4.0,1.0,1640.0
211.0,8.0,51.0,64.0,0.0,4.0,4.0,1.0,2862.0
211.0,9.0,53.0,64.0,0.0,4.0,4.0,1.0,2222.0
211.0,10.0,55.0,57.0,0.0,4.0,4.0,1.0,1209.0
211.0,11.0,56.0,55.0,0.0,4.0,4.0,1.0,1060.0
211.0,12.0,58.0,51.0,0.0,4.0,4.0,1.0,1293.0
211.0,13.0,60.0,50.0,0.0,4.0,4.0,1.0,1396.0
211.0,14.0,60.0,48.0,0.0,4.0,4.0,1.0,1497.0
211.0,15.0,63.0,38.0,0.0,4.0,4.0,1.0,1594.0
211.0,16.0,60.0,43.0,0.0,4.0,4.0,1.0,2015.0
211.0,17.0,58.0,46.0,0.0,4.0,4.0,1.0,3229.0
211.0,18.0,56.0,51.0,0.0,4.0,4.0,1.0,3035.0
211.0,19.0,53.0,57.0,0.0,4.0,4.0,1.0,1978.0
211.0,20.0,52.0,59.0,0.0,4.0,4.0,1.0,1150.0
211.0,21.0,51.0,61.0,0.0,4.0,4.0,1.0,783.0
211.0,22.0,50.0,64.0,0.0,4.0,4.0,1.0,665.0
211.0,23.0,39.0,51.0,0.0,4.0,4.0,1.0,353.0
212.0,0.0,50.0,69.0,0.0,4.0,5.0,1.0,217.0
212.0,1.0,50.0,71.0,0.0,4.0,5.0,1.0,106.0
212.0,2.0,50.0,64.0,0.0,4.0,5.0,1.0,48.0
212.0,3.0,49.0,74.0,0.0,4.0,5.0,1.0,30.0
212.0,4.0,48.0,77.0,0.0,4.0,5.0,1.0,38.0
212.0,5.0,49.0,71.0,0.0,4.0,5.0,1.0,156.0
212.0,6.0,49.0,71.0,0.0,4.0,5.0,1.0,708.0
212.0,7.0,51.0,69.0,0.0,4.0,5.0,1.0,1421.0
212.0,8.0,53.0,62.0,0.0,4.0,5.0,1.0,2632.0
212.0,9.0,54.0,57.0,0.0,4.0,5.0,1.0,2124.0
212.0,10.0,56.0,62.0,0.0,4.0,5.0,1.0,1223.0
212.0,11.0,56.0,55.0,0.0,4.0,5.0,1.0,1161.0
212.0,12.0,58.0,51.0,0.0,4.0,5.0,1.0,1400.0
212.0,13.0,59.0,51.0,0.0,4.0,5.0,1.0,1506.0
212.0,14.0,57.0,55.0,0.0,4.0,5.0,1.0,1616.0
212.0,15.0,56.0,55.0,0.0,4.0,5.0,1.0,1785.0
212.0,16.0,54.0,59.0,0.0,4.0,5.0,1.0,2186.0
212.0,17.0,52.0,61.0,0.0,4.0,5.0,1.0,3096.0
212.0,18.0,51.0,64.0,0.0,4.0,5.0,1.0,2446.0
212.0,19.0,50.0,66.0,0.0,4.0,5.0,1.0,1587.0
212.0,20.0,50.0,66.0,0.0,4.0,5.0,1.0,910.0
212.0,21.0,49.0,66.0,0.0,4.0,5.0,1.0,616.0
212.0,22.0,49.0,66.0,0.0,4.0,5.0,1.0,528.0
212.0,23.0,49.0,69.0,0.0,4.0,5.0,1.0,384.0
213.0,0.0,48.0,71.0,0.0,4.0,6.0,0.0,280.0
213.0,1.0,49.0,71.0,0.0,4.0,6.0,0.0,160.0
213.0,2.0,49.0,71.0,0.0,4.0,6.0,0.0,109.0
213.0,3.0,48.0,71.0,0.0,4.0,6.0,0.0,69.0
213.0,4.0,48.0,77.0,0.0,4.0,6.0,0.0,51.0
213.0,5.0,49.0,71.0,0.0,4.0,6.0,0.0,45.0
213.0,6.0,51.0,66.0,0.0,4.0,6.0,0.0,129.0
213.0,7.0,54.0,64.0,0.0,4.0,6.0,0.0,307.0
213.0,8.0,57.0,60.0,0.0,4.0,6.0,0.0,693.0
